id_ipa;rayon;area;site_name;neighbourhood;urban_type;urban_type_2;possible_outlier;x;y;species_richness;evenness_class;dom_sp_1;dom_sp_2;dom_sp_3;bcount;bprop;bh;bh_m;bh_iqr;bconti;bfreq;barea_m;barea_iqr;bgaps;bhgaps;rlength;rdens;rortho_m;hprop;hcount;harea_m;harea_iqr;sprop;scount;sarea_m;sarea_iqr;fprop;fcount;farea_m;farea_iqr;wprop;lcz;vmanag;npoll;lflux_0_m;lflux_5_m;lflux_10_m;lflux_20_m;fw_d1b1_euc;fw_d2b1_euc;cfw_d1b1_euc;cfw_d2b1_euc;fw_d1b1;fw_d2b1;cfw_d1b1;cfw_d2b1;fh_d1b1_euc;fh_d2b1_euc;cfh_d1b1_euc;cfh_d2b1_euc;fh_d1b1;fh_d2b1;cfh_d1b1;cfh_d2b1;ff_d1b1_euc;ff_d2b1_euc;cff_d1b1_euc;cff_d2b1_euc;ff_d1b1;ff_d2b1;cff_d1b1
IPA017b;300;280930,0637;port_du_canal;ouche_castel;mixed_housing;high_contiguous_buildings;1;5,029;47,3164;19;B;Tilia platyphyllos;Fraxinus excelsior;Rubus sp;125;0,152479595;1,493030886;8,1;8,475;0,553110175;0,016687617;701,75;1077,415;0,585901107;2,548264322;5632,919343;0,000238494;10,85429964;0,102808287;636;3;15;0,07315899;1643;3;11;0,11011525;413;4;29;0,093719304;4;intensive;61,08155441;43,52651009;78,53665555;71,14665519;41,96729471;221389,2128;848695,2026;912743981;3129911971;279279,2122;3165253,549;967907326,8;2545899900;3524608,326;88690734,48;2,79506E+12;2,71378E+12;4838002,406;382126731,1;2,36199E+12;2,30679E+12;7059586,156;147732277,4;5,61248E+12;5,43727E+12;29015607,09;2378834668;6,01852E+12
IPA017b;450;632092,6433;port_du_canal;ouche_castel;mixed_housing;high_contiguous_buildings;1;5,029;47,3164;19;B;Tilia platyphyllos;Fraxinus excelsior;Rubus sp;556;0,188510429;2,029536667;8,5;7,6;0,46160317;0,031277861;418,88;973,8825;0,49041223;4,138429965;13108,31308;0,000205666;9,996597556;0,12288984;1420;3;17;0,078300484;3953;3;11;0,102382704;1039;3;23;0,070904349;4;intensive;59,18039703;47,35038567;71,42957619;59,85527903;36,61268908;343204,5973;1441756,125;1585572811;5408902797;455703,6111;5213670,511;1610117583;4320148344;8411398,01;210615708,9;6,07941E+12;5,9062E+12;11527004,62;890575304;5,19626E+12;5,09686E+12;18620817,56;405524452,7;1,29711E+13;1,25824E+13;70661890,61;6214300138;1,33506E+13
IPA018a;150;70232,51593;allee_du_parc;chevreul;mixed_surrounding_park;centred_resid_housing;0;5,0448;47,3113;32;A;Acer platanoides;Fraxinus excelsior;Aesculus hippocastanum;135;0,181968317;1,456491924;5;4,35;0,46156478;0,085770591;154,0025;256,6225;0,515655591;2,824544038;897,7436124;0,000113907;6,392341048;0,202737645;256;2,604021001;16;0,165475946;861;2;10;0,153772852;237;3;29;0;4;intensive;51,81736755;73,2433583;114,2231548;84,5149438;41,56622379;0;0;0;0;0;0;0;0;2231266,076;44018364,16;1,02024E+12;9,90358E+11;5209549,443;172086068,6;9,26647E+11;9,15795E+11;3040713,676;52333521,73;2,04311E+12;1,96291E+12;16948186,71;545109092,1;2,17376E+12
IPA018a;300;280930,0637;allee_du_parc;chevreul;mixed_surrounding_park;centred_resid_housing;0;5,0448;47,3113;32;A;Acer platanoides;Fraxinus excelsior;Aesculus hippocastanum;895;0,251948607;1,935580014;4,5;4,1;0,360787331;0,139947455;137,025;306,08375;0,28700056;6,744168076;4344,487729;0,000113907;9,633727294;0,154549287;1056;4;20;0,149224214;2447;3;11;0,088411906;734;3;19;0;4;intensive;50,59937668;75,44405043;117,9556573;95,65756028;42,9345497;0;0;0;0;0;0;0;0;8624924,074;182596881;3,69857E+12;3,59176E+12;17540126,92;691237302,9;3,17567E+12;3,13477E+12;11933581,8;235400130,5;7,16757E+12;6,9009E+12;61987051;2409586327;7,34527E+12
IPA018a;450;632092,6433;allee_du_parc;chevreul;mixed_surrounding_park;centred_resid_housing;0;5,0448;47,3113;32;A;Acer platanoides;Fraxinus excelsior;Aesculus hippocastanum;1726;0,26153717;2,056273568;4,8;4,3;0,386187677;0,1271413;141,79;350,29;0,273466191;7,519297215;9540,56627;0,000113907;8,836907753;0,152114026;1980;4;21;0,116755067;4721;3;11;0,075888502;1345;3;17;0;4;intensive;51,39059067;82,10334227;114,2231548;101,3920966;45,95662941;0;0;0;0;0;0;0;0;15302680,5;338970517,7;6,94134E+12;6,73811E+12;30307778,79;1280343222;5,97902E+12;5,90927E+12;24813977,12;519157591,5;1,39516E+13;1,34489E+13;123054486,6;5222563064;1,43072E+13
IPA018b;150;70232,51593;allee_du_parc;chevreul;housing_buildings;residential_buildings;0;5,0469;47,3102;18;B;Prunus laurocerasus;Acer platanoides;;116;0,177429581;1,616109079;4,7;5,5;0,518285117;0,073186833;145,115;291,49625;0,540469396;2,990195357;1052,101811;0,000199338;14,96215525;0,206373284;271;3,768148091;14,5;0,157495022;771;3;11;0,111788472;241;3;22;0;4;intensive;52,34004593;69,63599791;110,8903243;124,489519;48,45612816;0;0;0;0;0;0;0;0;2445315,475;45371700,99;1,24304E+12;1,20678E+12;5604250,243;176572196,4;1,14369E+12;1,132E+12;3364947,933;64149820,25;2,05682E+12;1,96782E+12;20683390,7;634621469,7;2,13971E+12
IPA018b;300;280930,0637;allee_du_parc;chevreul;housing_buildings;residential_buildings;0;5,0469;47,3102;18;B;Prunus laurocerasus;Acer platanoides;;663;0,22128171;1,536483041;4,1;3,65;0,507114559;0,110633172;134,34;319,6975;0,404011422;3,803068326;3660,746512;8,90E-05;12,91268891;0,175401279;982;4;19;0,13164514;2484;3;11;0,094230229;670;3,5;23;0;4;intensive;51,45292664;87,27744932;125,1126259;118,5470873;50,38377187;0;0;0;0;0;0;0;0;8592517,182;169451418,3;3,57787E+12;3,4743E+12;18290337,24;646684620,4;3,12534E+12;3,08475E+12;12349075,16;244581452,3;6,86444E+12;6,59949E+12;70934779,38;2377956064;7,15638E+12
IPA018b;450;632092,6433;allee_du_parc;chevreul;housing_buildings;residential_buildings;0;5,0469;47,3102;18;B;Prunus laurocerasus;Acer platanoides;;1522;0,233593675;1,650923036;4,5;3,8;0,435322284;0,107249705;134,25;295,73375;0,339232254;4,866645247;9892,801105;0,000121818;9,361066945;0,171769251;1966;4;20;0,117560585;4770;3;12;0,071729134;1280;4;20;0;4;intensive;53,49209976;83,47504674;116,8443371;105,3801353;48,39309076;0;0;0;0;0;0;0;0;16489450,38;347135963,6;6,9854E+12;6,78214E+12;34145906,83;1313489513;6,19166E+12;6,10857E+12;27710867,72;566924730,3;1,48387E+13;1,42724E+13;144130147,4;5423637271;1,52666E+13
IPA020a;150;70232,51593;square_benedictins;centre_ville;old_city;historical_centre;1;5,0347;47,3219;12;C;Acer pseudoplatanus;Aesculus hippocastanum;;155;0,471918952;6,0633538;10,7;5,6;0,16850808;0,098615394;712,23;1605,57;0,089476211;67,7649816;1328,393005;0,00027053;15,4434679;0,055248449;100;4;19,24616183;0,031140418;353;2;6;0,066797324;73;4;86;0;2;intensive;47,81689072;12,55813202;37,05826579;22,3173482;12,9444255;0;0;0;0;0;0;0;0;206677,8302;13183801,22;3,54082E+11;3,44045E+11;129755,6948;38248760,32;2,32794E+11;2,54635E+11;915867,0716;30335125,56;9,58258E+11;9,35319E+11;1746544,519;396819046,2;7,64273E+11
IPA020a;300;280930,0637;square_benedictins;centre_ville;old_city;historical_centre;1;5,0347;47,3219;12;C;Acer pseudoplatanus;Aesculus hippocastanum;;627;0,459879617;5,84063272;10,3;5,35;0,118747838;0,081512043;1339,28;3636,16;0,14985493;38,97524571;6134,062915;0,000227815;11,05141266;0,034763513;401;3;16;0,038685515;1117;3;12;0,052086897;404;3;14;0,001725559;2;intensive;52,43942642;79,45396016;133,4791881;84,89729561;23,67589144;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;764975,8599;47443543,37;1,30264E+12;1,26674E+12;453203,3554;137636063,2;9,47175E+11;9,71101E+11;4226399,795;132716629,1;3,84991E+12;3,76545E+12;7391227,277;1637704639;3,24764E+12
IPA020a;450;632092,6433;square_benedictins;centre_ville;old_city;historical_centre;1;5,0347;47,3219;12;C;Acer pseudoplatanus;Aesculus hippocastanum;;1592;0,456498076;5,251007017;9,8;5;0,147672047;0,090547645;895,35;3472,5575;0,14376772;36,52424206;14334,99451;0,000238889;9,970607345;0,03495814;835;4;14;0,038871642;2319;3;12;0,050279661;793;3;14;0,001008199;2;intensive;55,28573227;68,94169266;95,6997615;60,53805746;23,7907267;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;1746638,378;97509240,22;2,65213E+12;2,57895E+12;1173803,714;285828825,9;1,91556E+12;1,98016E+12;8588381,687;271223082,5;7,74601E+12;7,57206E+12;14857933,79;3270771615;6,50501E+12
IPA020b;150;70232,51593;square_benedictins;centre_ville;old_city;historical_centre;0;5,0368;47,3209;3;A;;;;219;0,567856853;6,291766731;10,4;4,6;0,061791468;0,124164094;2607,6675;5644,415;0,046613059;134,9786263;1191,97101;0,000170861;12,43956202;0,040128851;73;5;22;0,030082288;182;2;9;0,031255557;67;3;26,52994141;0;2;intensive;47,41493225;113,4030767;150,9102376;155,7566475;21,36969094;0;0;0;0;0;0;0;0;144106,0591;10214209,21;3,0271E+11;2,93596E+11;52710,2413;24457098,93;1,49764E+11;1,96257E+11;373939,0823;17516609,02;5,63758E+11;5,48076E+11;355761,6836;177716986,5;3,79893E+11
IPA020b;300;280930,0637;square_benedictins;centre_ville;old_city;historical_centre;0;5,0368;47,3209;3;A;;;;923;0,556676286;6,423717599;10,2;4;0,132817711;0,120697916;1390,74;4173,4075;0,073106076;87,86845012;6495,555388;0,000259851;11,27461477;0,03055502;295;5;18,5;0,027404864;753;2;10;0,03188798;241;3;18;0;2;intensive;48,40353394;81,78634008;81,78634008;29,03659294;17,78432088;0;0;0;0;0;0;0;0;557463,8208;37256726,2;1,00939E+12;9,79902E+11;272090,909;97874351,1;5,9722E+11;6,93368E+11;1916502,748;78446823,2;2,41783E+12;2,35207E+12;2228574,304;851260700,3;1,79887E+12
IPA020b;450;632092,6433;square_benedictins;centre_ville;old_city;historical_centre;0;5,0368;47,3209;3;A;;;;1851;0,497944055;5,525253596;9,6;4,5;0,11279869;0,112247382;1109,73;3213,385;0,105705706;52,27015478;13701,87861;0,000223069;9,879937;0,034855102;799;4;16;0,037007605;2042;3;11;0,037678764;745;3;14;0;2;intensive;50,6137619;68,00943457;97,87014298;48,01214548;23,67589144;0;0;0;0;0;0;0;0;1636055,884;97197539,99;2,67351E+12;2,59699E+12;1018998,459;277786548,8;1,83767E+12;1,96829E+12;7326331,387;251954403,3;7,6613E+12;7,46948E+12;11260962,56;2914253536;6,41076E+12
IPA021a;150;70232,51593;arquebuse;centre_ville;urban_park;urban_park;1;5,0275;47,321;53;A;Betula sp;Populus sp;Gingko biloba;42;0,105976219;1,051820449;7,95;5,625;0,434423985;0,064822891;329,5675;629,68625;0,404945245;2,597438695;385,6662272;2,85E-05;0,537554975;0,22614566;182;3;21,75;0,150472359;852;4;12;0,272217529;107;3;23,57432468;0,020788461;101;intensive;57,73551559;3,161524916;6,918983438;6,918983438;10,26655683;7432,530386;187286,0279;3947260,9;28753158,03;2955,828073;350256,5438;628;10698042,5;1069715,298;28472049,62;6,77479E+11;6,59907E+11;1361540,522;114212325,8;5,846E+11;5,8974E+11;2319312,367;42387857,53;9,56944E+11;9,38459E+11;8672720,643;667054789,2;8,52537E+11
IPA021a;300;280930,0637;arquebuse;centre_ville;urban_park;urban_park;1;5,0275;47,321;53;A;Betula sp;Populus sp;Gingko biloba;305;0,241541737;2,538318956;6,8;7,3;0,505793448;0,05088567;343,02;999,31875;0,276484107;9,180704758;4028,639125;0,000128146;7,174078988;0,105086957;460;4;21;0,072360576;1613;4;12;0,107218282;359;3;18,80442987;0,005287226;2;intensive;58,20265579;4,610973563;14,75914431;16,78532752;16,98161659;7432,530386;187286,0279;3947260,9;28753158,03;2955,828073;350256,5438;628;10698042,5;2804243,496;76811053,43;1,9095E+12;1,85947E+12;3720475,774;315913682,1;1,66528E+12;1,70116E+12;7939992,383;158419468,5;4,05282E+12;3,96795E+12;32596909,38;2465871292;3,8524E+12
IPA021a;450;632092,6433;arquebuse;centre_ville;urban_park;urban_park;1;5,0275;47,321;53;A;Betula sp;Populus sp;Gingko biloba;770;0,253122736;2,540736567;6,6;6,55;0,421803504;0,055014253;269,225;994,57;0,281527036;9,024840382;9997,409152;0,000124982;10,69531208;0,085456738;1038;3,966713496;17;0,061798194;3171;3,283908378;12;0,085991497;771;5;24,22049093;0,012554273;2;intensive;57,74637985;7,848714389;22,0529402;26,18642912;19,39350712;61430,61761;454095,0608;367666832,4;1252008738;76608,06418;1335734,08;452406980,4;1096391315;5581914,246;160971364;4,1942E+12;4,08317E+12;7690586,194;658183392,6;3,65849E+12;3,66105E+12;16075573,35;354618483,6;9,19535E+12;8,99314E+12;65051341,91;5345017794;8,86893E+12
IPA021b;150;70232,51593;arquebuse;centre_ville;industrial_commercial;high_hollow_blocks;1;5,029;47,3227;4;A;Koelreuteria paniculata;Celtis australis;Carpinus betulus;59;0,197631941;2,065349214;7,8;7,5;0,424747256;0,027405328;1001,39;1140,70125;0,589485663;3,503646217;1277,123944;0,000227815;19,13020078;0,062547638;75;2;19;0,029305753;198;6;12;0,052866053;92;8;19,5;0;8;intensive;64,21575165;16,31803424;57,42972843;35,85009663;25,1368644;0;0;0;0;0;0;0;0;290820,9037;9354252,715;3,00168E+11;2,92356E+11;353093,0099;36108217,09;2,93063E+11;2,85013E+11;1700257,172;43275488,96;1,23107E+12;1,20807E+12;4257815,591;584815527,4;1,11904E+12
IPA021b;300;280930,0637;arquebuse;centre_ville;industrial_commercial;high_hollow_blocks;1;5,029;47,3227;4;A;Koelreuteria paniculata;Celtis australis;Carpinus betulus;330;0,26632759;2,632377724;7,4;6,75;0,354996566;0,054139991;348,39;1010,795;0,272132539;9,673145784;4746,953098;0,000163742;10,90003341;0,075896749;424;3;16;0,062207504;1561;4;12;0,102167363;357;5;19;0,005390228;2;intensive;58,5122757;5,919286702;15,6463403;19,56452309;17,80065853;7527,916097;222290,8061;3947260,9;32627115,3;2955,833009;367219,8118;628;10698269,68;1545094,334;57170269,82;1,40368E+12;1,3669E+12;1689812,984;206142760,8;1,19352E+12;1,17362E+12;5792319,548;140473782,6;3,59573E+12;3,52659E+12;16364730,81;1943750578;3,20429E+12
IPA021b;450;632092,6433;arquebuse;centre_ville;industrial_commercial;high_hollow_blocks;1;5,029;47,3227;4;A;Koelreuteria paniculata;Celtis australis;Carpinus betulus;1111;0,290440122;3,138586047;7,1;6,9;0,305857187;0,069838303;213,65;1002,295;0,242699252;12,93199718;11927,55219;0,000172443;10,60121776;0,068676086;1274;4;17;0,069909896;3365;3;12;0,082723262;1016;3,951425384;17;0,003358077;2;intensive;58,03969955;17,45202046;49,04348221;40,71646654;23,85767182;7527,916097;222290,8061;3947260,9;32627115,3;2955,833009;367219,8118;628;10698269,68;4993143,991;191280513,8;4,41366E+12;4,29907E+12;5590047,971;681995444,4;3,63941E+12;3,68881E+12;14875675,61;356815057,9;9,12141E+12;8,94301E+12;47344056,5;4979001919;8,03163E+12
IPA022a;150;70232,51593;darcy;centre_ville;old_city;high_hollow_blocks;1;5,0323;47,3243;26;B;Platanus sp;Taxus baccata;Acer platanoides;91;0,278255901;3,902601145;11,7;10,95;0,123671516;0,033559947;582,6675;2148,08;0,360256661;10,8328355;1609,060955;0,00027053;12,61943731;0,081275075;202;2,5;10;0,107493825;694;3;12;0,161956516;209;2;9;0,009073789;2;intensive;62,21138763;95,99682965;141,7019303;92,7791716;53,30948562;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;388647,3232;20433948,72;5,66965E+11;5,51936E+11;249010,8234;57917335,77;4,20746E+11;4,07327E+11;1848824,827;45212920,46;1,28961E+12;1,26655E+12;3390041,721;566393302,7;1,0565E+12
IPA022a;300;280930,0637;darcy;centre_ville;old_city;high_hollow_blocks;1;5,0323;47,3243;26;B;Platanus sp;Taxus baccata;Acer platanoides;658;0,389817674;4,713318954;8,7;7,6;0,186414637;0,081244822;501,82;1881,675;0,197405697;23,87630659;6437,33336;0,000217136;9,76695649;0,042811615;567;4;15;0,061042407;1573;3;12;0,071708102;581;3,099177917;14;0,002268447;2;intensive;57,07282257;91,98913521;142,1095581;85,78064032;31,77224446;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;1297147,414;70780840,3;1,76012E+12;1,71377E+12;849769,4345;203041396,6;1,37395E+12;1,35399E+12;6447158,427;178363050,7;4,74402E+12;4,65681E+12;12150935,71;2213968377;4,05446E+12
IPA022a;450;632092,6433;darcy;centre_ville;old_city;high_hollow_blocks;1;5,0323;47,3243;26;B;Platanus sp;Taxus baccata;Acer platanoides;1350;0,366036228;4,201379294;8,5;7,4;0,217464021;0,074057532;282,27;1048,2075;0,21016323;19,99102928;14272,68726;0,000229397;9,522390977;0,050072261;1240;4;16,05871424;0,055963658;2871;3;12;0,060905383;1033;4;15;0,001008199;2;intensive;56,42642975;55,7360451;87,30830833;61,14815933;25,1368644;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;3352054,72;166794587,5;3,92292E+12;3,82005E+12;2819972,275;500748690,6;3,15038E+12;3,16376E+12;12512982,29;352286219,9;9,42452E+12;9,24894E+12;26940729,49;4334038677;8,19742E+12
IPA022b;150;70232,51593;darcy;centre_ville;old_city;high_hollow_blocks;0;5,0305;47,3259;30;C;Acer pseudoplatanus;;;269;0,363083625;4,120357581;8,1;7,325;0,183418086;0,112621401;223,9025;947,01;0,195094714;21,1197807;2006,723391;0,000227815;7,159757705;0,057821259;194;6;22;0,076616902;459;2;11;0,067670805;196;2;10,25;0;2;intensive;55,10648346;109,8068444;142,2188549;91,76156932;42,69000592;0;0;0;0;0;0;0;0;654162,7848;32827635,75;7,63345E+11;7,43169E+11;498918,1253;95298764,12;5,84292E+11;5,77999E+11;1784862,786;45940039,94;1,48318E+12;1,45692E+12;4218642,027;569365275,7;1,25186E+12
IPA022b;300;280930,0637;darcy;centre_ville;old_city;high_hollow_blocks;0;5,0305;47,3259;30;C;Acer pseudoplatanus;;;809;0,350849721;3,867059507;7,5;6,7;0,254731857;0,089953782;206,21;672,7175;0,213235742;18,13513755;7092,53116;0,000242053;7,301136731;0,056701733;763;4;17;0,078196625;1588;3;12;0,071191802;609;4;14,56702352;0,002268447;2;intensive;55,54103088;87,93600189;119,100946;89,50206785;35,58158374;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;2319419,292;110453139,9;2,41827E+12;2,35624E+12;2092033,419;336108379,9;1,97588E+12;1,97244E+12;6917912,536;178498297,5;4,62686E+12;4,54868E+12;18082596,88;2244542007;3,98487E+12
IPA022b;450;632092,6433;darcy;centre_ville;old_city;high_hollow_blocks;0;5,0305;47,3259;30;C;Acer pseudoplatanus;;;1618;0,33897263;3,625459377;6,9;6,5;0,258791945;0,090990933;174,245;454,07;0,204451863;17,73258175;13583,77097;0,000210412;7,251798865;0,061484327;1762;4;17;0,084003567;3408;3;12;0,062040677;1339;4;16;0,001008199;2;intensive;55,24227905;66,31802673;92,14899855;68,56770766;27,00768653;95,38571127;35004,7782;0;3873957,272;0,004936284;16963,268;0;227,1799657;5896137,74;256759495,5;5,3592E+12;5,22331E+12;5800543,752;799141036,2;4,37428E+12;4,38931E+12;18640528,43;464588947,5;1,11832E+13;1,09994E+13;53623670,52;5897929672;9,95098E+12
IPA023a;150;70232,51593;square_milhaud;montchapet;resid_housing_park;mixed_front_resid_housing;0;5,0334;47,3333;24;B;Acer platanoides;Buxus sp;;249;0,215464869;1,345019296;4,6;2,8;0,657510999;0,146639829;100,8075;110,36625;0,235478747;5,711850059;1363,885929;0,000170861;1,847915317;0,163720649;342;4,667404601;24,86109602;0,183159037;447;5;12,50663986;0,037668146;159;4;11,5;0;6;intensive;49,62861252;48,79063718;87,65257424;70,92013426;37,60028596;0;0;0;0;0;0;0;0;2286049,196;60083621,41;1,23995E+12;1,2093E+12;3869324,284;212368948,8;1,1285E+12;1,1264E+12;4655946,047;91487929,46;2,23619E+12;2,2081E+12;17970163,03;1178309509;2,2511E+12
IPA023a;300;280930,0637;square_milhaud;montchapet;resid_housing_park;mixed_front_resid_housing;0;5,0334;47,3333;24;B;Acer platanoides;Buxus sp;;941;0,234358804;1,599377887;4,55;2,8;0,569275499;0,133731384;98,34;111,5825;0,229081072;6,981711216;5780,243765;0,000160182;2,685939159;0,137886155;1342;5;21,84027527;0,171134977;1826;4;13;0,055949951;627;4;12,5;0;6;intensive;51,31039429;74,5863401;98,06741934;84,59705476;43,41237244;0;0;0;0;0;0;0;0;9036984,52;247356399;4,52286E+12;4,41184E+12;14240580,13;851364272,5;4,00648E+12;3,99745E+12;15165235,17;304294701,3;7,41355E+12;7,3253E+12;57799531,48;3907609748;7,38535E+12
IPA023a;450;632092,6433;square_milhaud;montchapet;resid_housing_park;mixed_front_resid_housing;0;5,0334;47,3333;24;B;Acer platanoides;Buxus sp;;2014;0,239436835;1,685150632;4,6;3;0,529102628;0,119293319;98,265;119,37875;0,257694536;6,539333968;13688,94769;0,000183517;4,089044292;0,126030961;2865;5;21;0,161982211;3734;4;14;0,052705987;1303;4;14;0;6;intensive;53,0700798;75,60904027;97,74880178;91,47137456;41,84777074;0;0;0;0;0;0;0;0;18325976,02;512894221,7;9,53937E+12;9,30302E+12;28511656,31;1754530750;8,33726E+12;8,32238E+12;32379513,32;664213370,2;1,58158E+13;1,56247E+13;120676490,5;8462688475;1,53692E+13
IPA023b;150;70232,51593;square_milhaud;montchapet;housing_development;front_resid_housing;1;5,0348;47,3317;38;B;Thuja sp;Prunus laurocerasus;Pinus sp;340;0,260420619;1,451737568;4,55;2,7;0,489249748;0,175264126;95,245;94,4925;0,16063961;9,037232879;1637,528497;0,000185099;2,173044925;0,11770248;393;5;19;0,18076928;424;4,067373245;16,25;0,026651255;132;4;8,849134718;0;6;intensive;53,32211685;44,94022289;85,49724005;110,5558219;47,77766494;0;0;0;0;0;0;0;0;2008980,964;63265147,08;1,20097E+12;1,17055E+12;2953423,04;213111909,8;1,04621E+12;1,04945E+12;4112574,44;89620978,22;2,30898E+12;2,27807E+12;14221073,61;1137435793;2,23655E+12
IPA023b;300;280930,0637;square_milhaud;montchapet;housing_development;front_resid_housing;1;5,0348;47,3317;38;B;Thuja sp;Prunus laurocerasus;Pinus sp;1191;0,280321402;1,948404262;4,7;3;0,421234756;0,1590633;101,3625;146,22875;0,165058602;11,80431822;6223,937263;0,00017798;2,687313534;0,109856404;1254;5;20;0,152299818;1612;5;15;0,036944609;557;4;11;0;6;intensive;52,01610184;70,38272791;96,14260231;94,7050078;41,72070311;0;0;0;0;0;0;0;0;6824064,353;212045396,9;4,0769E+12;3,9747E+12;9676178,075;701244425,4;3,55269E+12;3,5557E+12;15326888,83;338363150,8;8,24546E+12;8,13565E+12;51409475,68;4257342533;7,87459E+12
IPA023b;450;632092,6433;square_milhaud;montchapet;housing_development;front_resid_housing;1;5,0348;47,3317;38;B;Thuja sp;Prunus laurocerasus;Pinus sp;2310;0,275215046;2,193139106;4,8;3,6;0,436167847;0,140703678;102,515;159,945;0,171566823;12,78300235;13297,44917;0,000170861;3,259656366;0,110788422;2620;5;21;0,14312282;3728;4;13,25;0,048927011;1252;4;12;0;6;intensive;52,13524628;70,60342722;96,10367897;86,67299466;35,68989424;0;0;0;0;0;0;0;0;14617296,68;450222194,5;8,62504E+12;8,40767E+12;20550609,82;1476153520;7,39975E+12;7,40496E+12;31526292,43;704795619,8;1,65834E+13;1,63621E+13;103325769,6;8740087734;1,57997E+13
IPA024a;150;70232,51593;square_dard;montchapet;resid_housing_park;low_contiguous_buildings;0;5,0363;47,3335;16;C;Platanus sp;Acer platanoides;Fraxinus sp;314;0,266752699;1,390071958;4,1;2,475;0,451646828;0,159597465;100,4875;110,1325;0,205782171;6,755065098;1466,188704;0,000128146;2,311617726;0,126502536;355;6;20;0,150975523;469;4;14;0,045604973;120;3;10,65462022;0;6;intensive;52,90969086;97,2959906;120,3527663;98,55628095;47,09339817;0;0;0;0;0;0;0;0;2298082,239;63099130,94;1,20999E+12;1,18002E+12;3500460,115;217539465,1;1,07779E+12;1,07214E+12;4622177,737;98720889,75;2,41279E+12;2,38609E+12;15414132,15;1235782458;2,41185E+12
IPA024a;300;280930,0637;square_dard;montchapet;resid_housing_park;low_contiguous_buildings;0;5,0363;47,3335;16;C;Platanus sp;Acer platanoides;Fraxinus sp;1078;0,244787162;1,568749502;4,1;2,6;0,499046509;0,157715317;98,34;113,705;0,191574448;8,18871992;5452,862878;0,000138825;2,920016553;0,135749877;1264;5;20;0,157773427;1682;4;14;0,045625534;446;4;13;0;6;intensive;51,96569443;67,80348689;98,25487183;92,41263;43,30081486;0;0;0;0;0;0;0;0;8106399,775;221162122,2;4,2038E+12;4,098E+12;12829023,62;767617485,7;3,71019E+12;3,69731E+12;15244013,22;324161548;7,72581E+12;7,63639E+12;52533091,24;4080587118;7,59098E+12
IPA024a;450;632092,6433;square_dard;montchapet;resid_housing_park;low_contiguous_buildings;0;5,0363;47,3335;16;C;Platanus sp;Acer platanoides;Fraxinus sp;2269;0,258742751;1,7872125;4,3;2,8;0,466598776;0,139302024;102,53;131,03;0,220178876;8,117093406;13115,38737;0,000158205;3,300114331;0,124086318;2667;6;22;0,150710055;3525;4;14;0,044426918;1118;4;14;0;6;intensive;51,71823883;68,34577933;96,73413475;88,404643;40,52175989;0;0;0;0;0;0;0;0;17331397,11;478199604,6;9,17346E+12;8,94236E+12;27184411,02;1649632783;8,02603E+12;7,99263E+12;30098073,67;656147228,4;1,61513E+13;1,59548E+13;101606540,1;8202456671;1,56286E+13
IPA024b;150;70232,51593;square_dard;montchapet;mixed_housing;low_contiguous_buildings;0;5,0388;47,3335;33;A;Aesculus hippocastanum;Fraxinus excelsior;Prunus laurocerasus;278;0,258019174;1,747223027;3,8;2,4;0,467131916;0,17590424;119,4025;168,32;0,140511325;12,43474877;1301,844685;0,000142384;7,738137691;0,121761333;262;5;19,75;0,12674752;437;4;13;0,076091811;87;6;13;0;6;intensive;51,51660919;65,09873215;86,33594036;98,67428693;33,21455798;0;0;0;0;0;0;0;0;1502139,7;43814597,05;9,80378E+11;9,54461E+11;2302323,37;152183302,9;8,42545E+11;8,37514E+11;3725550,713;83007764,18;1,9737E+12;1,95051E+12;11004216;1018203934;1,91244E+12
IPA024b;300;280930,0637;square_dard;montchapet;mixed_housing;low_contiguous_buildings;0;5,0388;47,3335;33;A;Aesculus hippocastanum;Fraxinus excelsior;Prunus laurocerasus;1156;0,284321339;1,939572868;4,1;2,8;0,371078595;0,156775351;104,7125;143,8225;0,158514184;12,23595778;5963,947757;0,000160182;3,703489617;0,106391267;1061;6;20;0,120847876;1474;4;14;0,041034799;376;4;13;0;6;intensive;51,98320007;77,7410728;103,0306517;108,0975305;43,99658074;0;0;0;0;0;0;0;0;6439685,117;185131319,2;3,7159E+12;3,61945E+12;9563970,313;638195615,3;3,22341E+12;3,20191E+12;12439543,65;286128599,2;7,18248E+12;7,09734E+12;36644841,52;3483699593;6,93249E+12
